Sobalı bir evde oturuyorduk. İşe gitmek için dışarı çıkıp birkaç dakika sonra unuttuğum bir şeyi almak için geri döndüğümde kapı açılmayınca eşimin ve üç çocuğumun sobadan zehirlendiğini düşündüm büyük bir korku ile kapıyı omuzlayıp içeri girdim.,Korku
Kızımın not yükseltmek için girdiği sınavda notunun düşürülmesi olayına çok kızmıştım. MEB'e kadar dilekçe ile başvurarak haksızlık yapıldığını anlatmıştım.,Sinirli
Çok sevdiğim babamın ölmeden önce beni arayıp kalp rahatsızlığını bildirdikten sonra tedavisini yaptıramadan ölmesine çok üzülmüştüm.,Üzüntü
Sigara içilen otel odasındaki yatakta yatmaktan her zaman tiksinti duyarım,İğrenç
Torunumun her yeni davranışı beni hem çok şaşırtıyor hem de mutlu ediyor.,Süpriz
istediğim devlet kurumuna atandığıma dair sonuç açıklandığında çok sevindim,Mutlu
ameliyathaneye giderken çok korkmuştum.,Korku
trafikte yapılan dikkatsiz hareketlere öfkeleniyorum.,Sinirli
kardeşimi kaybettiğimiz zamanı düşününce çok üzülüyorum,Üzüntü
ıslak veya terli bir eli sıkmaktan veya o kişiyle tokalaşmaktan tiksiniyorum.,İğrenç
yıllar sonra bir arkadaşımla hem de çok alakasız bir İl de karşılaşınca çok şaşırdım.,Süpriz
Aşk,Mutlu
hiçbir şeyden korkmam. ölme anından da korkmam. toprağa konulduktan sonra korkarım.,Korku
hatalar bilerek yapılırsa öfkelenirim.,Sinirli
Çocukken sahip olduğum köpeğimi annemin dışarı atmasına çok kızardım ve üzülürdüm.,Üzüntü
Evime gelen misafirin izin alarak sigara içmek istemesi.,İğrenç
yapmadığım bir şeyi yaptı denilmesine,Süpriz
ATANDIĞIM İÇİN ÇOK MUTLU OLDUM,Mutlu
UÇAKTA BİR AN NEFES ALAMAYINCA ÇOK KORKTUM VE SİGARAYI BIRAKTIM,Korku
HAKKIMDA ATILAN İFTİRAYI DUYUNCA CİNNET NASIL GEÇİRİLİRMİŞ ANLADIM,Sinirli
TAVŞANIM VE TAVUĞUM ÖLDÜĞÜNDE ÇOK ÜZÜLDÜM,Üzüntü
İNSAN VE ÇORAP KOKUSUNDAN MİDEM BULANIR,İğrenç
HİÇ TANIMADIĞIM BİR AKRABAM İLE TÜRKİYE'NİN BİR UCUNDA KARŞILAŞMAMDAN SONRA DÜNYANIN KÜÇÜK OLDUĞUNU ANLADIM,Süpriz
Kızım bana her güldüğünde,Mutlu
Çocuğumun ihtiyacı olduğunda yanında olamamak veya derdine derman olamamak,Korku
İyi niyetin suistimal edildiği zaman,Sinirli
Dedemin öldüğü ve artık onu göremediğim her an,Üzüntü
Kendi yapması gereken şeyleri başkasına yaptırmaya çalışan insanlardan,İğrenç
Şu an çalıştığım yere tayinimin olduğunu öğrendiğim an,Süpriz
Üniversiteye başladığım ilk gün çok mutluyum,Mutlu
Örümcekten  ve kuştan çok korkarım.,Korku
Biri bana saygı göstermeyince öfkelenirim.,Sinirli
Babamla görüşmediğim zamanlar  üzülürüm.,Üzüntü
Biri kustuğunda tiksinirim,İğrenç
Çok eski bir arkadaşımın yeni halini  görünce çok şaşırdım,Süpriz
Doçent olacağım gün mutlu olacağım,Mutlu
Okula gidememekten korkuyorum.,Korku
Çocukların saçma soruları beni sinirlendiriyor,Sinirli
Makalemi yetiştiremeyince çok üzülüyorum,Üzüntü
Okul yemeklerini sevmiyorum,İğrenç
Yüksek lisansa alındığım gün şaşırdım,Süpriz
Üniversitedeki ilk seçim yarışından Bölüm Başkanlığı ile çıktığım için çok mutlu oldum,Mutlu
Amcamın gerçekten yaşadığı korkunç bir anıyı benimle paylaşması gece vakti beni fazlasıyla korkuttu.,Korku
Başkalarının gereksiz yere rahatsız etmesi ve konuşmalarıma müdahale etmesi.,Sinirli
Ailemden birini kaybetme duygusu üzüyor beni.,Üzüntü
Çevremde birbirlerine körü körüne ve salakça bağlanmış arkadaşlıklar görmekten tiksiniyorum.,İğrenç
Yapılan sürpriz doğum gününü görünce çok şaşırdım.,Süpriz
Eve kedi aldığımızda mutluluktan uçmuştum,Mutlu
ilk cam asansöre bindiğimde çok korktum,Korku
arkadaşım verdiği sözü tutmayınca çok öfkelendim,Sinirli
Kuşum allı öldüğünde üzülmüştüm,Üzüntü
Sokakta insanların tükürmesi,İğrenç
Nihat Hatipoğlu'nun oğlu konuşunca babasının aynısı OLMASINA çok şaşırdım,Süpriz
Ailemle geçirdiğim her an mutluyum.,Mutlu
Yalnız kalmaktan korkuyorum.,Korku
Annemin beni bıraktığı gün çok öfkelendim.,Sinirli
"Oğlum bana bağırınca üzülürüm.
      Kocam kanser olunca çok üzüldüm.",Üzüntü
Umumi tuvaletlerden tiksinirim.,İğrenç
Oğlum Amerika'dan erken geldiğinde  çok şaşırdım.,Süpriz
Doktora tezimin bittiği  gün mutlu  oldum.,Mutlu
Ölmekten korkuyorum.,Korku
Sözümün kesilmesine sinirlenirim.,Sinirli
Kalabalık ortamlar  beni sıkar ve üzer.,Üzüntü
Hocaların  adaletsiz davranışları benim onlardan tiksinmeme neden oluyor.,İğrenç
Seneler sonra arkadaşımı görünce çok şaşırdım.,Süpriz
NÖBETÇİYKEN HASTA GELMEDİĞİNDE ÇOK MUTLU OLURUM.,Mutlu
ALLAH'TAN KORKMAYANDAN KORKARIM.,Korku
ARIZA HASTA YAKININA İFRİT OLURUM.,Sinirli
DÜNYADA BİR MİLYAR İNSAN YATAĞINA AÇ GİRERKEN YİYECEK İSRAFINA ÇOK ÜZÜLÜYORUM.,Üzüntü
BİRİSİ KUSARKEN TİKSİNİRİM.,İğrenç
BİRÇOK KIZ VE BİRÇOK ERKEĞİN AYNI EVDE KALDIĞINI GÖRDÜĞÜMDE ÇOK ŞAŞIRDIM.,Süpriz
Çocuklarım iyi okullar kazandığında çok mutlu oldum.,Mutlu
Gece tenha yollarda yürürken çok korkarım,Korku
Haksızlığa uğradığımda veya başkasına haksızlık yapıldığında.,Sinirli
Annemin vefatında yanında olamadım. Her zaman içimde kaldı.,Üzüntü
Lağım patladığında çıkan kokudan tiksindim.,İğrenç
Yolculukta ummadığım kadar güzel manzara karşısında şaşırdım,Süpriz
oğlumun bana sevgiyle sarılması beni çok mutlu eder,Mutlu
karanlık ve ıssız yerler beni korkutur,Korku
birine karşı yapılan haksızlık veya verilen zarar beni öfkelendiriyor,Sinirli
sevdiğim birini kaybetmek beni çok üzer,Üzüntü
yemeğimden kıl veya farklı bir şey çıkarsa çok tiksiniyorum,İğrenç
yolda senelerdir görmediğim arkadaşımı görünce çok şaşırmıştım,Süpriz
İlk yeğenim doğduğunda çok mutlu oldum,Mutlu
Araba kazası geçirdim.,Korku
Mansur Yavaş seçimi kaybedince çok öfkelendim.,Sinirli
Babamın vefatına çok üzüldüm.,Üzüntü
Ter kokulu adamın otobüste yanımda durması.,İğrenç
Sınavdan geçer not almama şaşırdım.,Süpriz
Başka bir şehirde yaşayan hocamı dinlemeye gitmek için eşimin izin vermesine çok mutlu oldum.,Mutlu
Bir sabah dua okurken birden duayı unuttum ve sanki aklım durdu. bir daha düşünemeyeceğim ya da hiçbir şeyi hatırlayamayacağım diye çok korktum,Korku
Babamın annemi üzmesine çok öfkelendim,Sinirli
Kardeşimin maddi sıkıntı çekmesine üzülüyorum,Üzüntü
Fikri sabit inatçı insanlardan hoşlanmıyorum,İğrenç
Oğlumun üniversite sınavında yüksek bir puan almasına çok şaşırırım,Süpriz
araba kullanınca çok mutlu olurum.,Mutlu
aşık olmaktan çok korkarım,Korku
konuşmamın kesilmesine çok öfkelenirim.,Sinirli
eski sevgilimin evlenmesi ve çocuk yapması ama mutsuz olması beni üzüyor.,Üzüntü
kusmaktan ve sineklerden inanılmaz derecede tiksinirim.,İğrenç
sevdiğim genç birinin öldüğünü duyduğumda çok şaşırırım.,Süpriz
"Hoşlandığım kişi ""merhaba"" diye mesaj atınca dünyalar benim oldu.",Mutlu
Yurt dışına tek başıma çıktığımda korkmuştum.,Korku
Arkadaşlarım beni davet etmeden plan yapınca çok öfkelendim.,Sinirli
Telefonum merdivenlerde yere düştüğünde camı kırıldı ve çok üzüldüm.,Üzüntü
Kafede yediğim yemeği düşündükçe midem bulanıyor.,İğrenç
Eski sevgilimle konser alanında karşılaşınca çok şaşırdım.,Süpriz
fenerbahçe şampiyon olunca havalara uçtum.,Mutlu
havlayan köpekten tırsarım.,Korku
fenerbahçe yenildiğine çok öfkelenirim.,Sinirli
insanların işlerinde başarısız olmasına çok üzülüyorum.,Üzüntü
başkasının tabağından yemek yemekten iğrenirim.,İğrenç
şu anda yaptığım anketi görünce aklım götveren oldu.,Süpriz
ilk kez teyze olacağım için çok mutluyum.,Mutlu
Örümceklere karşı büyük bir korkum var.,Korku
Haksızlığa uğradığımda çok öfkelendim.,Sinirli
çok sevdiğim balığım öldüğünde çok üzülmüştüm,Üzüntü
insanların parfüm kullanmamalarından tiksiniyorum.,İğrenç
Kardeşimin bana sürpriz yaptığını görünce çok şaşırdım.,Süpriz
atakalp'e işe başladığım gün mutlu oldum.,Mutlu
yalnız kalkmaktan korktum.,Korku
uyuşturucu kullanan kişiyle kavga ettim.,Sinirli
babamın kanser olduğunu duyduğum an hayatım silindi.,Üzüntü
yemek yerken ağzının şapırdatılması.,İğrenç
çocukluk arkadaşımın evliliğine şaşırdım.,Süpriz
anne olduğum zaman...,Mutlu
yılan görürsem çok korkarım...,Korku
eşim yalan söylediğinde çok öfkelenebilirim...,Sinirli
ailemden birini kaybetmek...,Üzüntü
bir insanın geğirmesinden tiksinti kaparım...,İğrenç
ilkokul sıra arkadaşımı görürsem çok şaşırabilirim..,Süpriz
Mutluluktan ağladığım ender zamanlardan biriydi.,Mutlu
Korkudan titreye titreye yorganıma sarılıp uyumuşum.,Korku
insanlar her işi sadece kendilerine göre ayarlıyor.,Sinirli
"Benim arkadaşım gibiydi, onu çok arıyorum.",Üzüntü
Onun eşyalarını toplamak benim sorumluluğum olmadığı halde sürekli arkasını toplamaktan yoruldum.,İğrenç
Şaşkınlıktan bağırarak boynuna sarıldım.,Süpriz
AMELİYAT OLDUĞUMDA ÇOK MUTLU OLMUŞTUM,Mutlu
tekrar diyaliz makinesine girmekten çok korkuyorum,Korku
ABLAMIN KOCASININ BENİ YARI YOLDA BIRAKMASINDAN DOLAYI ÇOK ÖFKELENMİŞTİM,Sinirli
kızımın hastalığını öğrendiğimde çok üzülmüştüm,Üzüntü
herhangi bir şeyden kıl çıkmasından çok tiksinirim,İğrenç
İLKOKUL ARKADAŞIMIN BENİM NUMARAMI BULUP BENİ ARAMASI BENİ ÇOK ŞAŞIRTMIŞTI,Süpriz
ATAKALP'DEKİ İŞİME SAHİP OLDUĞUM İÇİN ÇOK MUTLUYUM,Mutlu
GECELERİ YALNIZ KALMAKTAN ÇOK KORKARIM,Korku
İNSANLARIN SABIRSIZLIğINA ÇOK KIZARIM,Sinirli
BABAMIN AMELİYATINA ÇOK ÜZÜLDÜM.,Üzüntü
SADECE SÜMÜKLÜ BÖCEKLERDEN TİKSİNİRİM,İğrenç
ACİLDEKİ DOKTORUMUZUN ÜLKÜ SİNEMASINDA BİLMESİNE ÇOK ŞAŞIRDIM,Süpriz
EN ÇOK MUTLU OLDUğUM GÜN OğLUMUN DOĞUŞU. VE ARABAMIN ALIŞI OLMUŞTU.,Mutlu
EN ÇOK KORKTUğUM NOKTA ABLAMIN BENi YAKMASIYDI,Korku
EVDEKİ SORUNLAR VE TEMİZLİK YAPARKEN ÇOK ÖFKELİ OLUYORUM,Sinirli
AZERBEYCAN'DAN YENİ GELDİM. EVLERİMİZ DOğALGAZLIYDI AMA TÜRKİYE'DE EVLERDE SOBA VARMIŞ AMA BEN BİLMİYORDUM. O YÜZDEN EVDEKİ SOBAYI DIŞARıDAN HURDACI DİYE BAğIRAN ADAMA VERDİM. KIŞI SOBASIZ SOĞUKTA GEÇiRDİM. MADDİ DURUMUM YETERSİZ OLDUğUNDAN SOBA ALAMAMIŞTIM,Üzüntü
BAŞKA  BİRİSi ŞAPIRdATARAK  YEMEK YERSE BEn YiYEMİYORUM,İğrenç
ÇANKAYA DA YEMEK İÇİN İSKENDER İSTEDİM. EKMEĞİN GELMEDİğİNİ FARK EDİNCE GARSONDAN EKMEK İSTEDİM. FAKAT GARSON BANA EKMEğİN İSKENDERİN ALTINDA OLDUğUNU SÖYLEYİNCE ÇOK ŞAŞIRDIM.VE ÇOK UTANDIM YEMEKTEN VAZGEÇTİM,Süpriz
Teyze olacağımı öğrendiğim zaman çok mutlu olmuştum.,Mutlu
Paraşütten atladığım zaman çok korkmuştum.,Korku
Sevgilimin yaptığımız planı ertelemesi beni çok öfkelendirdi.,Sinirli
Çok beğenerek aldığım elbiseyi durakta unuttuğumda çok üzülmüştüm.,Üzüntü
Geğiren insanlardan tiksinirim.,İğrenç
Değer verdiğim bir insanın yapmaz dediğim bir hatası beni şaşırttı.,Süpriz
Eğitim için yurt dışına çıkmıştım ve ailemi çok özlemiştim. dönerken havaalanında ailemi görünce çok mutlu olmuştum.,Mutlu
Trafik kazası geçirdiğimde çok korktum hala da ani fren yaptığımda korkarım.,Korku
Yakın arkadaşımın hakkımdaki her şeyi herkese anlattığını öğrendiğimde sinirimden kudurdum.,Sinirli
Lisede trafik kazası geçirerek vefat eden arkadaşımın ardından çok üzülmüş ve çok ağlamıştım.,Üzüntü
Balık ve balık kokusuna tahammülüm yoktur çok tiksinirim.,İğrenç
Erkek arkadaşımın doğum günümde yaptığı sürprize çok şaşırmıştım.,Süpriz
kızımın okulda başarılı olmasına çok sevindim.,Mutlu
çalıştığım kurumda yönetim tarafından takibe alındım. işsiz kalmaktan çok korktum.,Korku
hakkımın yenmesine öfkelenirim,Sinirli
babamla aramız açıldığında çok üzüldüm.,Üzüntü
eşimim telefon açıp neredesin demesinden hiç hoşlanmıyorum.,İğrenç
2015 milletvekili seçimlerindeki vaatlere çok şaşırdım.,Süpriz
çocuklarımızın okulda yahut iş yaşamında başarılı olması mutlu eder beni.,Mutlu
yükseklik korkum var.,Korku
birinin bana veya yakınlarıma karşı alaycı davranmasına çok kızarım.,Sinirli
birilerinin benim yüzümden zarar görmeleri beni çok üzer.,Üzüntü
sofrada yemek yerken birinin ağzını şapırdatmasına deli olurum.,İğrenç
bir arkadaşımın Erzurum'da askerlik yapan oğlumu ziyarete gitmesi beni çok şaşırttı.,Süpriz
sevgilim beni öperek uyandırdığında çok mutlu oldum.,Mutlu
evde tek başıma korku filmi izlediğimde  korkarım.,Korku
arkadaşım bana iftira attığında çok öfkelendim.,Sinirli
sevdiğim kız başka bir erkekle konuşunca çok üzülüyorum.,Üzüntü
titiz hasta yakınlarından çok bıktım.,İğrenç
babamın bana iphone aldığını görünce çok şaşırdım.,Süpriz
ilkokulda voleybol takımında antrenman yaparken çok yoruluyorduk ama sonunda mutlu olduk,Mutlu
sinemada ilk korku filmimi izlediğim gün eve geldiğimde uyumakta çok zorlanmış epey korkmuştum,Korku
bir hırsızlık teşebbüsüne maruz kaldım. Adamın elini tutunca koşmaya başladı. kaybettim adamı ama ilk defa böyle farklı bir şey yaşadım,Sinirli
balığımı kaybettiğimde üzülmüştüm,Üzüntü
sigaradan tiksinirim,İğrenç
eve sürpriz gidişler yaptım birkaçında kapıda kaldım ama olsun,Süpriz
Yurt dışına çıktığımda mutlu olurum. Farklılık mutluluğa yol açar bende.,Mutlu
Karanlık sokakta yalnız yürürken korkarım.,Korku
Bekletildiğimde öfkelenirim.,Sinirli
Engelli bir kişiyi gördüğümde çok üzülürüm.,Üzüntü
Tiksinme benim içim iğrenmeye daha yakın bir duygu. Kusan biri gördüğümde ve pislikle haşır neşir olduğumda yaşadığım.,İğrenç
Beklenmedik hadiselerin bende yarattığı duygudur. Sınavdan beklemediğim derecede yüksek veya düşük not aldığımda şaşırırım.,Süpriz
kardeşim sınavdan yüksek aldığında bayağı bir sevinmiştim,Mutlu
dişçiye ilk gittiğimde endişeliydim,Korku
birisi sözünü tutmadığında çok kızdım,Sinirli
bir sınavdan düşük almıştım,Üzüntü
oda arkadaşımın ses çıkarmasından bıktım,İğrenç
düşük beklediğim bir sınavdan yüksek alınca hayret ettim,Süpriz
Tatilde ailem beni ziyarete geldiğinde havalara uçtum.,Mutlu
Yoldan geçerken köpek aniden havladığında aklım çıktı.,Korku
Haksızlığa uğradığım bir konuda arkadaşımın beni dinlememesine çok sinir oldum.,Sinirli
Dün köpeğin dilinin kanadığını gördüğümde içim acıdı.,Üzüntü
İnsanların ikiyüzlülüğünden gına geldi.,İğrenç
Sınavdan aldığım notu görünce şok oldum.,Süpriz
Üniversiteyi kazandığımda çok sevinmiştim,Mutlu
Yakınlarımı kaybetmekten çok korkarım.,Korku
Başkalarının beni kullanmasına çok öfkelenirim.,Sinirli
İnsanların bana karşı olan tavır ve düşüncelerini gördükçe çok üzülürüm.,Üzüntü
Yemekhanede çalışanların eldiven kullanmamasından dolayı yemeklerden tiksiniyorum.,İğrenç
Sınavdan beklemediğim şekilde yüksek not alınca çok şaşırmıştım.,Süpriz
O geldiğinden beri ağzım kulaklarımda.,Mutlu
Son dakikalarda o pozisyon gol olacak diye yüreğim ağzıma geldi.,Korku
O kadar gereksiz konuştu ki asabım bozuldu.,Sinirli
Eşini kaybedeli on yıl oldu ama o hala acı çekiyor.,Üzüntü
Sigaranın elde bıraktığı koku hiç hoş değil.,İğrenç
Karşımda onu görünce dondum kaldım.,Süpriz
Başarımı hemen sevdiklerimle paylaştım .Diğer maçlara daha öz güvenli çıktım,Mutlu
Kalkıp evin diğer odalarının ışığını açtım ve kendimi öyle bir ses duymadığıma inandırmaya çalıştım.,Korku
Çok öfkelendim ve sinirle bağırmaya başladım. çevremdekilerden yardım istedim. otobüsü durdurmayan şoförle da tartıştım.,Sinirli
Çok üzüldüm uzun süre hayvan beslemedim. Diğerlerinin de öleceğini düşündüm,Üzüntü
"Çok şaşırdım ,afalladım ,kendime gelince ona sımsıkı sarıldım.",Süpriz
Doktoraya başlayınca çok mutlu olmuştum,Mutlu
Katta otururken cama sopayla vurulduğunda çok korktum. meğerse üst komşuymuş.,Korku
Benim söz sahibi olduğum konuda başkasının konuşmasına öfkelenirim,Sinirli
Babam öldüğünde çok üzülmüştüm,Üzüntü
Ağzını şapırdatarak yemek yiyenden tiksinirim,İğrenç
Hiçbir yerde bulamadığımız saksıyı arkadaşım bulunca çok şaşırmıştım,Süpriz
Hiç beklemediğim bir anda  çok istediğim bir şeyin olması beni çok mutlu ediyor.,Mutlu
Geceleri ıssız yerlerde arkamda yürüyen insanlardan korkuyorum.,Korku
Sadece kendi düşüncesinin doğru olduğuna inanan insanlarla tartışınca çok öfkeleniyorum.,Sinirli
Aklıma bir şey gelmediğinde çok üzülüyorum.,Üzüntü
Dışarıda sipariş verdiğim yemekten kıl çıkmasından çok tiksinirim.,İğrenç
Şaşırdığım zaman çok şaşırıyorum.,Süpriz
Eşimle tatile çıkmak beni çok mutlu ediyor.,Mutlu
Gece geç saatte sokakta olmak beni Korkutuyor.,Korku
Sorumsuz insanların yapmadıkları işi yapmak zorunda kalmam beni öfkelendiriyor.,Sinirli
Babamın hastalığı beni çok üzmüştü.,Üzüntü
Evimden başka yerde tuvalete girmeyi sevmiyorum.,İğrenç
Kardeşimin sürpriz yapıp evimize gelmesi beni çok şaşırttı.,Süpriz
Kızımın karnesinde gördüğüm güzel notlar beni çok mutlu etti.,Mutlu
Dışarıdan cama sıçrayan taşın sesi beni epeyce ürkütmüştü..,Korku
iş servisimi kaçırdığım için çok öfkelendim.,Sinirli
